series,date,value
Energy,2022-04-01,72.7149
Energy,2022-05-01,72.3781
Energy,2022-06-01,70.8614
Energy,2022-07-01,72.0779
Energy,2022-08-01,70.279
Energy,2022-09-01,69.9697
Energy,2022-10-01,68.5779
Energy,2022-11-01,68.4786
Energy,2022-12-01,69.616
Energy,2023-01-01,69.7432
Energy,2023-02-01,68.8103
Energy,2023-03-01,69.4733
Energy,2023-04-01,67.7977
Energy,2023-05-01,68.3146
Energy,2023-06-01,68.9357
Energy,2023-07-01,68.5945
Energy,2023-08-01,69.4461
Energy,2023-09-01,69.2471
Energy,2023-10-01,68.9936
Energy,2023-11-01,68.4851
Energy,2023-12-01,67.6846
Energy,2024-01-01,65.2598
Energy,2024-02-01,66.849
Energy,2024-03-01,67.5656
Energy,2024-04-01,65.6651
Energy,2024-05-01,68.434
Energy,2024-06-01,68.2976
Energy,2024-07-01,68.0695
Energy,2024-08-01,68.0465
Energy,2024-09-01,67.316
Energy,2024-10-01,67.0715
Energy,2024-11-01,67.4338
Energy,2024-12-01,65.8718
Energy,2025-01-01,66.6547
Energy,2025-02-01,67.058
Energy,2025-03-01,66.3132
Energy,2025-04-01,66.4381
Energy,2025-05-01,66.5779
Energy,2025-06-01,66.3506
Energy,2025-07-01,66.2964
Energy,2025-08-01,66.9813
Energy,2025-09-01,67.2137
Energy,2025-10-01,68.2032
Energy,2025-11-01,68.136
Energy,2025-12-01,68.3893
Energy,2026-01-01,67.2367
Energy,2026-02-01,66.1789
Energy,2026-03-01,66.4871
Energy,2026-04-01,66.3557
Energy,2026-05-01,66.0555
Manufacturing,2017-01-01,99.1817
Manufacturing,2017-02-01,98.8291
Manufacturing,2017-03-01,99.1765
Manufacturing,2017-04-01,99.2244
Manufacturing,2017-05-01,98.6524
Manufacturing,2017-06-01,98.2855
Manufacturing,2017-07-01,98.271
Manufacturing,2017-08-01,98.8697
Manufacturing,2017-09-01,97.2998
Manufacturing,2017-10-01,98.9893
Manufacturing,2017-11-01,99.2991
Manufacturing,2017-12-01,99.2798
Manufacturing,2018-01-01,98.5078
Manufacturing,2018-02-01,98.6081
Manufacturing,2018-03-01,100.1806
Manufacturing,2018-04-01,98.1292
Manufacturing,2018-05-01,100.2725
Manufacturing,2018-06-01,100.3954
Manufacturing,2018-07-01,100.4814
