series,date,value
cpi_core,2010-01-01,4.4329780549381494
cpi_core,2010-01-16,4.52888624512633
cpi_core,2010-02-01,4.411519321835615
cpi_core,2010-02-16,4.380750855154054
cpi_core,2010-03-01,4.280886285960195
cpi_core,2010-03-16,4.247825306504508
cpi_core,2010-04-01,4.0334880481971815
cpi_core,2010-04-16,3.9865726871005265
cpi_core,2010-05-01,4.0353671607013935
cpi_core,2010-05-16,3.963919670331526
cpi_core,2010-06-01,3.85377893666672
cpi_core,2010-06-16,3.8802331791741715
cpi_core,2010-07-01,3.822897320273068
cpi_core,2010-07-16,3.7236108031401227
cpi_core,2010-08-01,3.6934776412586494
cpi_core,2010-08-16,3.655064684240091
cpi_core,2010-09-01,3.679470622307119
cpi_core,2010-09-16,3.587005294688548
cpi_core,2010-10-01,3.487882266242422
cpi_core,2010-10-16,3.514017514192538
cpi_core,2010-11-01,3.5630570058923317
cpi_core,2010-11-16,3.5320055326459827
cpi_core,2010-12-01,3.5013662996809476
cpi_core,2010-12-16,3.5881106746620635
cpi_core,2011-01-01,3.3602563263547096
cpi_core,2011-01-16,3.2027623275361723
cpi_core,2011-02-01,3.2561644722241176
cpi_core,2011-02-16,3.232584202353586
cpi_core,2011-03-01,3.305077718286721
cpi_core,2011-03-16,3.1339786904955584
cpi_core,2011-04-01,3.2511215266684212
cpi_core,2011-04-16,3.2292555960512233
cpi_core,2011-05-01,3.1077915394831397
cpi_core,2011-05-16,3.186323681790109
cpi_core,2011-06-01,3.199452853730515
cpi_core,2011-06-16,3.183778468823146
cpi_core,2011-07-01,3.1974402993508324
cpi_core,2011-07-16,3.2318235521931924
cpi_core,2011-08-01,3.204740387902162
cpi_core,2011-08-16,3.2055924595717578
cpi_core,2011-09-01,3.0844410252056997
cpi_core,2011-09-16,3.1181595818391856
cpi_core,2011-10-01,3.2123742513824536
cpi_core,2011-10-16,3.13737520380098
cpi_core,2011-11-01,3.163176454767659
cpi_core,2011-11-16,3.285350644297152
cpi_core,2011-12-01,3.3350490050595565
cpi_core,2011-12-16,3.315916438816561
cpi_core,2012-01-01,3.3594471162042074
cpi_core,2012-01-16,3.3554469031412486
cpi_core,2012-02-01,3.387379156573548
cpi_core,2012-02-16,3.331378029223911
cpi_core,2012-03-01,3.2545041818335743
cpi_core,2012-03-16,3.3934274447100643
cpi_core,2012-04-01,3.396819388452374
cpi_core,2012-04-16,3.47959660334817
cpi_core,2012-05-01,3.537675271974885
cpi_core,2012-05-16,3.464038008420209
cpi_core,2012-06-01,3.527372187706622
cpi_core,2012-06-16,3.496427743305071
cpi_core,2012-07-01,3.5681209727038072
cpi_core,2012-07-16,3.64339170316609
cpi_core,2012-08-01,3.6917907787155833
cpi_core,2012-08-16,3.6825156447004326
cpi_core,2012-09-01,3.5792486708745477
cpi_core,2012-09-16,3.6056162963131113
cpi_core,2012-10-01,3.5743004102975857
cpi_core,2012-10-16,3.5517995947604444
cpi_core,2012-11-01,3.448597756360381
cpi_core,2012-11-16,3.061468388879219
cpi_core,2012-12-01,2.972910142507407
cpi_core,2012-12-16,2.780753312332976
cpi_core,2013-01-01,2.8081791175666906
cpi_core,2013-01-16,2.981973897589733
cpi_core,2013-02-01,2.9562286506105386
cpi_core,2013-02-16,2.972159194264397
cpi_core,2013-03-01,3.066291659879611
cpi_core,2013-03-16,3.0105594664606756
cpi_core,2013-04-01,3.034923884470786
cpi_core,2013-04-16,2.9230513155793036
cpi_core,2013-05-01,2.9110981906061166
cpi_core,2013-05-16,2.8736381173720176
cpi_core,2013-06-01,2.8371197407777293
cpi_core,2013-06-16,2.7449563848701004
cpi_core,2013-07-01,2.575082526179523
cpi_core,2013-07-16,2.441605734368721
cpi_core,2013-08-01,2.3723790343062086
cpi_core,2013-08-16,2.32815224928077
cpi_core,2013-09-01,2.5180949882584147
cpi_core,2013-09-16,2.4836563283285416
cpi_core,2013-10-01,2.455938556887858
cpi_core,2013-10-16,2.478126760156822
cpi_core,2013-11-01,2.39132232627694
cpi_core,2013-11-16,2.6801730059976943
cpi_core,2013-12-01,2.724336270552624
cpi_core,2013-12-16,2.793464467334105
cpi_core,2014-01-01,3.358792638770627
cpi_core,2014-01-16,3.1196947241040345
cpi_core,2014-02-01,2.983067405991084
cpi_core,2014-02-16,3.005396238091023
cpi_core,2014-03-01,2.8529061708814245
cpi_core,2014-03-16,2.9712828103448583
cpi_core,2014-04-01,3.1834462882453756
cpi_core,2014-04-16,3.0807165601392366
cpi_core,2014-05-01,2.977677928737517
cpi_core,2014-05-16,3.0482334702910854
cpi_core,2014-06-01,3.0867804351798487
cpi_core,2014-06-16,3.089776636241328
cpi_core,2014-07-01,3.1988196392927506
cpi_core,2014-07-16,3.2933326364274174
cpi_core,2014-08-01,3.3254141235519064
cpi_core,2014-08-16,3.3869228609578603
cpi_core,2014-09-01,3.32898803287862
cpi_core,2014-09-16,3.3264485614626853
cpi_core,2014-10-01,3.3095377219717754
cpi_core,2014-10-16,3.2977040782172486
cpi_core,2014-11-01,3.3060566034125465
cpi_core,2014-11-16,3.3455076709205245
cpi_core,2014-12-01,3.239758727343726
cpi_core,2014-12-16,3.2262139626564283
cpi_core,2015-01-01,2.449227567320842
cpi_core,2015-01-16,2.2811635669190107
cpi_core,2015-02-01,2.4385646053041548
cpi_core,2015-02-16,2.402269750306176
cpi_core,2015-03-01,2.4432586753815144
cpi_core,2015-03-16,2.4955607163329354
cpi_core,2015-04-01,2.2415633538719835
cpi_core,2015-04-16,2.39437492004005
cpi_core,2015-05-01,2.3690078108557806
cpi_core,2015-05-16,2.3015771516728574
cpi_core,2015-06-01,2.30000709335536
cpi_core,2015-06-16,2.3407701288475247
cpi_core,2015-07-01,2.296241176881706
cpi_core,2015-07-16,2.306232794225321
cpi_core,2015-08-01,2.2737702999255287
cpi_core,2015-08-16,2.283289177697175
cpi_core,2015-09-01,2.3251882263720316
cpi_core,2015-09-16,2.3999926514358867
cpi_core,2015-10-01,2.4449614734322864
cpi_core,2015-10-16,2.4580148133802067
cpi_core,2015-11-01,2.3391758874530484
cpi_core,2015-11-16,2.3201426052651852
cpi_core,2015-12-01,2.372828959844982
cpi_core,2015-12-16,2.4352998209803505
cpi_core,2016-01-01,2.622031325351784
cpi_core,2016-01-16,2.7131085676339253
cpi_core,2016-02-01,2.6565040211631237
cpi_core,2016-02-16,2.7250506070527183
cpi_core,2016-03-01,2.885093161906218
cpi_core,2016-03-16,2.69265886525635
cpi_core,2016-04-01,2.7880494620310814
cpi_core,2016-04-16,2.867282041314417
cpi_core,2016-05-01,2.9149552286952023
cpi_core,2016-05-16,2.945367802411422
cpi_core,2016-06-01,2.9704113964724543
cpi_core,2016-06-16,2.961622821692065
cpi_core,2016-07-01,2.9725723827547057
cpi_core,2016-07-16,2.941873652324719
cpi_core,2016-08-01,2.949801669095472
